5934650.8,331850.5,624.8
5934646.7,331848.3,625
5934635.7,331841.8,625.8
5934612.3,331831.2,627.5
5934598.4,331829.6,628.2
5934577.4,331821.5,629.5
5934555.7,331814.4,630.8
5934530.5,331804.6,632
5934503.2,331792.5,633.1
5934469.7,331783.1,634.4
5934437.1,331768.2,634.7
5934430.6,331766.3,634.7
5934425.4,331765.4,634.8
5934352.1,331746.9,636.4
5934346.9,331745,636.5
5934301.3,331733.3,637.7
5934260.1,331722.5,639.4
5934251.4,331720.8,639.9
5934220.7,331714.9,641.6
5934166.6,331710.5,645.5
5934163,331708.8,645.6
5934114.7,331698.3,647.7
5934103.7,331696,648.4
5934066.8,331688,649.7
5934027.2,331679.3,651.9
5934022.7,331674.2,651.5
5933990.2,331666.6,653.5
5933978.9,331661,653.7
5933957,331653.6,654.6
5933951.2,331650,654.6
5933918.8,331641.1,656.7
5933889,331629.9,658.5
5933865.6,331624.6,659.9
5933859.9,331623,660.1
5933842.2,331620.4,661.2
5933815.9,331616.7,662.7
5933813.7,331615.8,662.7
5933790.1,331613.4,663.7
5933762.1,331609.8,664.6
5933727.5,331607.5,665.1
5933696.9,331604.5,665.1
5933690.6,331606.7,665.2
5933684.4,331604.4,665.1
5933666.6,331603.9,665.1
5933644.3,331606.7,665.4
5933614.4,331606.5,665.8
5933585.3,331602.8,666.1
5933559.1,331602.7,666.1
5933540.1,331603.9,666.3
5933521.8,331608.7,666.7
5933504.6,331611,666.8
5933489.8,331610.1,666.8
5933478.9,331613.9,667.1
5933472.8,331618.3,667.2
5933466.8,331622.7,667.4
5933446.7,331636.2,667.8
5933433.9,331642.2,667.7
5933418.7,331658.2,667.8
5933395.2,331722.1,669
5933389.7,331744.4,669
5933373.1,331802.3,669
5933362.8,331828.4,669.3
5933337.4,331901.9,670
5933335.3,331907.3,670
5933323.2,331930.5,670
5933310.4,331947.4,670
5933295,331977.3,670
5933284.1,332002.2,670
5933278.3,332062.3,670
5933276.3,332145.4,671
5933277,332151.2,671
5933282.4,332232.2,672
5933283.1,332239,672
5933283.9,332298.5,673
5933283.7,332306.2,673
5933284.2,332353.5,674
5933282.9,332405,674.4
5933281.3,332452.3,675
5933278.8,332506.2,675.8
5933276,332578.9,676
5933273.6,332594.3,675.8
5933273.4,332599.1,675.7
5933268.9,332644.7,675
5933268.7,332650.5,675
5933266.1,332709.2,675
5933263.8,332756.8,675
5933263.8,332762.7,675
5933264.3,332797.6,675
5933264,332804,675
5933264.8,332807.8,675
5933267.9,332835,675
5933273.9,332851.2,675
5933276.4,332858.2,675
5933293.1,332889.9,675.5
5933305.7,332907.7,676
5933309.2,332913.9,676
5933322.4,332944.5,676
5933334.4,332979,676
5933350.2,332993.8,676
5933357.6,332999.6,676
5933433.7,333034,676
5933497.2,333043.6,675
5933505.4,333047.4,675
5933561.1,333038.8,674.2
5933588.4,333036.9,673.9
5933606,333035.2,673.8
5933630.4,333037.6,673.3
5933701.1,333048,672
5933707.5,333048.9,671.8
5933763.1,333054.7,670.1
5933771.8,333054.7,669.7
5933825.5,333054.1,667.1
5933879.5,333057.3,662.4
5933899.9,333051.3,661
5933912.8,333051.2,659.7
5933919.2,333053.5,658.8
5933947,333058.3,654.5
5934029.7,333057.7,642
5934067.9,333047.9,636.3
5934091.3,333038.4,632.7
5934127.3,333020.9,627.6
5934175.1,333007.8,622.1
5934190.4,333009,620.6
5934198.2,333007.7,619.8
5934223.3,333000.2,618.6
5934226.1,332993.6,618.6
5934229.3,332973.4,619
5934235.2,332946.7,619.9
5934246,332923.8,619.7
5934266.2,332886.8,619.4
5934304.1,332817.8,618.4
5934336.9,332758.2,616.9
5934368.6,332684.1,616.9
5934390.3,332620.5,617.3
5934396.8,332583.8,617.6
5934404.5,332550.5,617.5
5934417.4,332515.1,617.8
5934428.7,332491.2,617.6
5934441,332477.7,617.5
5934449.4,332461.7,617.4
5934456.5,332447.9,617.2
5934468.2,332415.6,616.8
5934477.6,332373.8,617.6
5934479.1,332368,617.7
5934489.9,332324.9,617.8
5934493.9,332287.5,619
5934495.4,332244.3,621.7
5934487.1,332190.6,627.3
5934502.7,332149.3,629.4
5934498.8,332129.4,632.3
5934499.8,332123.8,632.6
5934518.8,332106.4,630.8
5934527.6,332091.1,630.3
5934544.6,332060.5,629.1
5934556.4,332033.4,628.6
5934565.6,332002.3,628.4
5934592.8,331966.4,626.4
5934601.3,331951.7,625.6
5934615,331934.5,625
5934619.6,331921.4,625
5934619.7,331916.6,625
5934618.5,331910.8,625.3
5934607.4,331884.1,626.7
5934608,331872.6,626.8
5934602.7,331865.8,627.2
5934592,331855.7,628
5934585.1,331852.6,628.4
5934576.8,331849.5,629
5934565.5,331847.9,629.9
5934538,331846.8,631.8
5934509.5,331841.4,633.5
5934481.5,331837.1,635.2
5934446,331830.7,637.3
5934421.7,331824.3,638.3
5934389.7,331815.5,639.6
5934358.7,331809.5,641.1
5934327.8,331806.4,643.3
5934304.7,331797.5,644.1
5934279,331790.3,645.6
5934250,331788.7,648
5934229.5,331781.9,649
5934207.6,331774.4,649.8
5934183.2,331773.4,651.9
5934177.6,331774.2,652.5
5934152.9,331767.8,654
5934094.6,331753.6,656.1
5934089.6,331753.1,656.4
5934062.6,331746.1,657.7
5934058.7,331742.7,657.6
5934039.1,331741.4,658.7
5934034.6,331739.7,658.8
5933984.8,331720.3,660.3
5933898.1,331680.8,662.8
5933888.1,331678.4,663.3
5933853.2,331664.2,664.2
5933832.7,331658.4,664.8
5933800.2,331656.9,665.9
5933771.1,331654.7,666.4
5933743.3,331655.8,666.9
5933711.8,331659.9,667
5933700.9,331659.7,667
5933679.4,331662.2,667.2
5933658,331661.3,667.2
5933633.9,331664.4,667.4
5933614.8,331659.3,667.3
5933596.6,331655.6,667.3
5933587.4,331655.2,667.6
5933580.3,331655.8,667.7
5933562.5,331657.4,668
5933545.2,331659.1,668
5933531.8,331658.6,668
5933519.7,331660.8,668
5933504.7,331664.6,668
5933492.3,331669.5,668
5933481.9,331673.6,668.2
5933473.6,331677,668.3
5933465.6,331682.5,668.4
5933454.1,331700.2,668.8
5933443.7,331720.4,669
5933431.2,331745.9,669
5933420.7,331764.7,669
5933404.5,331788.8,669
5933389.5,331813.1,669
5933376,331835.3,669.7
5933360.3,331859.1,669.9
5933345.8,331880.8,670
5933337.6,331896.8,670
5933332.3,331908.8,670
5933330,331918.7,670
5933327.8,331935,670
5933326.9,331961.2,670
5933325.8,331990.5,670
5933321.5,332027.5,670
5933321.2,332040.2,670
5933319.7,332052,670
5933319.4,332065.5,670
5933318.8,332082,670
5933318.2,332095.4,670
5933317.8,332112.2,670
5933315.9,332135.9,670.4
5933314.8,332160.5,671
5933315.8,332193.1,671
5933315.5,332221,672.1
5933315.5,332245.5,672
5933316.3,332249.4,672
5933318.5,332269.5,672.9
5933319.5,332274.8,673.1
5933321.3,332303.1,673
5933320,332340.9,674
5933324.2,332380.4,674
5933329.1,332424,675
5933331.2,332473.8,675
5933329.3,332498,675.5
5933328.3,332515.9,676
5933329,332542,676
5933328.1,332567.4,676
5933325.1,332592.5,676
5933324.5,332608.6,675.9
5933323.3,332634.8,675.2
5933322.9,332651.4,675
5933322.7,332659,675
5933320.8,332688.7,675
5933321,332726,675
5933320.8,332730.8,675
5933320.6,332749.7,675
5933318.8,332770.6,675
5933319.5,332786.4,675
5933321.6,332802.7,675.1
5933325.4,332823.6,675.5
5933330.3,332841.6,675.7
5933334.5,332856.5,675.9
5933339.6,332880.9,676
5933345,332897.4,676
5933353.2,332914.9,676
5933364,332932.6,676
5933369.4,332935,676
5933380.6,332943.1,676
5933398.4,332966.2,676
5933417.4,332981.2,676
5933432.7,332989.9,676
5933449.1,332996.6,676
5933464.9,333000.8,675.8
5933479.7,333004.7,675.3
5933483.6,333006.2,675.2
5933499.6,333009.3,675
5933519.5,333010.6,675
5933546.1,333012.8,674.4
5933574.7,333018.5,674.1
5933616.6,333020.8,673.6
5933641.5,333020.6,673
5933661.5,333020,673
5933684.8,333018.7,672.7
5933719.5,333015,672
5933750.2,333017.4,671.4
5933782.9,333016.2,670.6
5933826.4,333014.8,669.2
5933867.2,333003.1,667.8
5933901.5,333005.6,665.5
5933930.1,333002.6,662.9
5933941.5,332999.1,662
5933969.7,332996.5,658.2
5933999.8,332992.7,653.8
5934023,332988.9,650
5934041.5,332983,647
5934075.6,332973,640.9
5934119,332956.6,635
5934157.2,332944,629.5
5934170.8,332926.6,628.6
5934182.5,332915.4,627.5
5934191.3,332893.1,628.6
5934215.8,332863.8,627.3
5934239.1,332819.1,627.3
5934247.9,332786.8,627.9
5934255.3,332761.2,628.3
5934256.7,332755.6,628.3
5934256.4,332711.3,631.3
5934255.3,332670,633.7
5934253.8,332637.7,636.3
5934252.7,332624.8,637.4
5934257.8,332575.9,639.8
5934257.5,332541.6,643.1
5934267.3,332512.1,644.3
5934272.4,332489.8,645.4
5934273.1,332467.4,647.7
5934283.3,332448.8,647.6
5934289.8,332431.1,648.7
5934298.1,332419.1,648.1
5934314.5,332402.7,645.9
5934340.1,332381.9,641
5934367.2,332360.8,635.8
5934381.8,332348.4,633.2
5934396.3,332330.3,632.4
5934418.5,332297.2,630
5934442.2,332253.8,629.1
5934452.2,332228.5,629.4
5934453.5,332207.6,631.1
5934457.6,332177.9,633.6
5934455.5,332151,637.2
5934455,332134.1,639.1
5934455.6,332114.7,641.4
5934462.8,332083.8,641.9
5934471.8,332050.9,641.5
5934476.4,332035.9,641.3
5934479.1,332027.1,641
5934484.7,332019.7,640.3
5934491,332003.3,639.5
5934501.2,331981.1,637.9
5934504.8,331973.2,637
5934512.6,331953.9,635.5
5934519.2,331938,634.7
5934523.5,331927.7,634.1
5934526.7,331909.3,633.1
5934523.7,331885.6,633.3
5934507.6,331885.6,634.7
5934496.6,331882.8,635.6
5934473,331879.1,637.5
5934450.7,331874.8,639.2
5934424.8,331871.8,641.4
5934396.9,331868.2,643.5
5934369.4,331864.1,645.8
5934328.9,331858.6,649.4
5934288.2,331854.3,652.8
5934259,331847.6,654.5
5934215.1,331838.8,657.4
5934180.3,331828.9,658.8
5934144.7,331819.7,660
5934101.6,331807,661.1
5934071.2,331796.9,661.8
5934067.5,331795.4,661.8
5934022.6,331776,663
5933976.4,331761.3,664.6
5933970.1,331759.1,664.8
5933965.7,331757.3,664.9
5933911.2,331737.3,665.7
5933859.1,331716.2,666.5
5933852.6,331714.7,666.6
5933808.1,331701,667.1
5933776.5,331699.2,667.9
5933765.7,331696.9,667.9
5933762,331694.9,667.8
5933753.5,331695.5,667.9
5933739.6,331696.4,668
5933719.5,331697.8,668
5933684.6,331701.2,668.3
5933643,331704.1,668.5
5933610,331707.3,668.9
5933587.3,331712.1,669
5933573,331714.9,669
5933560.8,331717.8,669
5933541.9,331724.3,669
5933529.4,331727.7,669
5933513.1,331733.9,669
5933496.2,331743.9,669
5933476.7,331757.1,669
5933462.4,331772.7,669
5933440.9,331801.5,669.2
5933432.5,331821.5,669.9
5933430.4,331825.5,669.9
5933422.7,331849.7,670
5933412.7,331872.4,670
5933397.6,331903,670
5933385,331932,670
5933375.6,331953.9,670
5933368,331978.7,670
5933365.4,331998.2,670
5933363.3,332025.4,670
5933362.1,332063.2,670
5933361.1,332067.6,670
5933359.7,332109.7,670
5933356.3,332157.5,670.7
5933356.4,332198,671
5933354.5,332239.8,672
5933354,332262.7,672.4
5933354,332266.4,672.5
5933352.8,332298.8,673
5933350.4,332338.8,674
5933348.8,332384.7,674.3
5933347.3,332425.7,675
5933345.7,332473.5,675
5933345.2,332478.2,675
5933343.9,332507.4,675.8
5933343.8,332539.3,676
5933345,332572.2,676
5933341.4,332601,676
5933344.1,332631.8,675.6
5933345.7,332664.4,675
5933351.4,332715.5,675
5933348.5,332742.5,675
5933351.1,332773.6,675
5933353.8,332806.7,675.6
5933360.5,332834.1,676
5933367.4,332851.1,676
5933376.4,332878,676
5933385.4,332896.6,676
5933397.2,332919.7,676
5933408.3,332935.7,676
5933425.2,332952.3,676
5933442.6,332959.9,676
5933463.8,332968.1,675.9
5933479.6,332972,675.4
5933495.7,332977.7,675
5933513.7,332981.9,675
5933517.7,332978.5,675
5933520.6,332978.8,675
5933541.6,332982.3,674.5
5933571.9,332987,674.1
5933607.1,332995.1,673.8
5933652.7,333000.4,673
5933711,333007.8,672.3
5933715.1,333005.7,672.4
5933795.1,333010.3,670.5
5933801.7,333010.1,670.3
5933857.3,333002.7,668.3
5933891.2,332997.3,667.1
5933900.5,332999,666.1
5933924.7,332993.4,664.6
5933936.1,332989.3,663.5
5933959.8,332977.2,661.6
5933987.5,332967.7,658.3
5934007.4,332962.5,655.3
5934017.3,332958.5,654.1
5934038.7,332948.9,651.3
5934066.3,332939,647.1
5934078.7,332928.2,645.8
5934096.9,332919.6,643.3
5934125.2,332901,639.8
5934167.1,332868.5,635.2
5934165.7,332859.6,636.8
5934183.6,332825.9,637.4
5934191.9,332805.8,638
5934190.7,332770.8,642.5
5934185.7,332748.7,646.3
5934185.2,332713,650.5
5934185.6,332684.2,652.8
5934186.4,332662.2,654.4
5934188.2,332640.5,655.4
5934192.5,332600.8,656.7
5934202.7,332559.3,656.4
5934217.5,332518.2,656.1
5934227.2,332482.2,656.7
5934240.3,332454,656.1
5934247.2,332433.1,657.3
5934259.6,332409.1,657.4
5934276.2,332376.2,656.6
5934292.6,332343.3,655.9
5934313.7,332312.4,654.1
5934344.4,332274,649.6
5934363.3,332240.6,647.5
5934374.7,332220.7,646.5
5934393.4,332197.2,644.9
5934399.3,332195.4,643.8
5934404.3,332174.8,644.7
5934413.3,332153.1,645
5934428.4,332117.2,646.2
5934441.2,332071.2,646.5
5934454,332016.3,645.6
5934459.9,331984.5,644.1
5934465.7,331948.1,641.4
5934468.8,331926.9,639.9
5934463.1,331920.6,640.4
5934470,331910.5,639.3
5934459.6,331904.9,640.4
5934450.3,331901.9,641.1
5934439.3,331898.6,641.9
5934424.9,331897.6,643.1
5934405,331900.1,645.4
5934392.7,331899.8,646.7
5934364.7,331898,650.1
5934355.4,331898.5,651.1
5934315.1,331895.6,654.8
5934279.3,331890.2,657.8
5934241.6,331883.4,659.9
5934201.5,331881.2,662.3
5934170.2,331882.2,664.1
5934144.4,331876.2,664.2
5934126.1,331866.5,664.3
5934121.4,331865.6,664.4
5934092.2,331858.2,664.9
5934063.4,331845.4,665.4
5934033.4,331836,665.7
5934013.4,331827.3,666
5933989.6,331820.9,666.3
5933955.5,331813,667.2
5933922.4,331804,667.6
5933883.5,331798.8,668
5933851.8,331789.2,668
5933813.1,331786.8,668.9
5933783,331782.2,669
5933746.4,331780.5,669
5933720.7,331781.7,669
5933698.8,331777.3,669
5933680.8,331774.3,669
5933659,331773.4,669
5933654.9,331772.6,669
5933622.5,331773.8,669
5933592.1,331773.6,669
5933571.4,331776.2,669
5933565.4,331781.3,669
5933543.4,331784,669.1
5933520,331795.2,669.5
5933508.7,331803.8,669.7
5933480.5,331837.4,670
5933449.8,331883.8,670
5933430.9,331920.3,670
5933421.3,331942.5,670
5933414.2,331979.2,670
5933406.5,332029,670
5933402.2,332062,670
5933402.1,332065.9,670
5933399.9,332093.9,670
5933395.7,332136.7,670
5933392,332179.5,670.7
5933391.8,332183.3,670.8
5933392.7,332212.7,671.1
5933394.1,332244.3,671.9
5933396,332272.9,672.2
5933396.6,332309.4,673
5933394.9,332355.6,674
5933394.9,332410.7,675
5933394.6,332417.6,675
5933394.7,332471.7,675
5933392.9,332519.9,676
5933391.5,332561.1,676
5933390.2,332597.5,676
5933389.5,332615.1,676
5933389.3,332619,676
5933388.8,332634.7,676
5933388.1,332657.4,675.7
5933384.7,332679.5,675.1
5933390,332710.7,675
5933390.2,332733.4,675
5933393.2,332757.3,675.1
5933401,332782.6,675.9
5933407.3,332799.2,676
5933419.9,332825.8,676
5933422.8,332830.4,676
5933436.5,332855.3,676
5933447.7,332873.3,676
5933456.1,332889.3,676
5933460.7,332899.8,676
5933466.3,332908.2,676
5933469.9,332915.4,676
5933472.3,332919.9,676
5933478.1,332925.7,676
5933491.7,332935.5,676
5933515.8,332942,675.1
5933557.9,332947.9,675
5933563,332948.5,674.9
5933625.8,332959.1,673.9
5933634,332959.9,673.8
5933669.6,332964.2,673.1
5933729.3,332970.3,672.2
5933736.8,332970.1,672
5933779.7,332967.2,671.9
5933814.2,332963,671.4
5933818.1,332960.1,671.4
5933839.1,332956.2,670.9
5933858.1,332954,670.1
5933870.6,332944.9,670.2
5933893.3,332948.3,669
5933907.3,332942.3,668.5
5933935.1,332940.8,666.6
5933965,332935.4,664.1
5933988.1,332930.3,661.7
5934006.4,332924.4,659.7
5934017,332922.3,658.5
5934039.3,332911.6,655.6
5934070.7,332888.6,652.2
5934091.5,332868.6,650.1
5934104.7,332846.5,650.5
5934108.6,332819.4,653.5
5934110.4,332799.8,655.5
5934111.3,332765.1,659.1
5934117.1,332701.4,664
5934124.9,332681.3,664.4
5934137.1,332644.1,664.8
5934147.7,332612.9,664.7
5934162.7,332557,664.5
5934185.4,332516.9,662.5
5934187.6,332496.9,663.1
5934188.6,332494.8,663.1
5934192.5,332486.2,662.9
5934205.1,332452.6,662.6
5934221.1,332404.8,663.5
5934227.9,332363.1,665.3
5934243.2,332317.8,665.9
5934258.2,332282.5,665.9
5934260.9,332273.7,665.7
5934277.5,332231.1,664.6
5934281.7,332223.4,664.5
5934303.7,332193.8,662.1
5934328.8,332158.8,659.8
5934345.4,332130.1,658.9
5934362.5,332096.9,657.8
5934373.5,332068.3,657.7
5934383.1,332033.3,655.7
5934394,331998.1,654.1
5934395.6,331992.4,653.5
5934406,331966.8,650.6
5934404.7,331945.3,649.3
5934405.9,331933.7,648.3
5934403,331918.9,647.3
5934393.3,331911.7,647.7
5934383.1,331909.8,648.8
5934371.6,331910.2,650.3
5934365.3,331909.4,651.1
5934346.8,331913.5,653.3
5934340.1,331911.8,653.8
5934318.3,331914.9,656.4
5934299,331916.4,658.5
5934268.6,331917.8,661.4
5934225.8,331922,663.7
5934184.4,331922.1,665.5
5934180.7,331921.7,665.6
5934131,331914,666.6
5934102,331908.8,666.8
5934088.7,331901,666.9
5934066.6,331894.7,667
5934037.4,331891.5,667.4
5934020.2,331884,667.4
5933979.8,331874.1,667.9
5933940.3,331861.7,668.1
5933882.7,331850.4,669
5933830.1,331852.6,669
5933798,331850.8,669.3
5933773.4,331856,669.8
5933754.5,331855.4,670
5933728.4,331853.9,670
5933692.6,331852.5,670
5933672.6,331853.9,670
5933654.1,331853.2,670
5933640.6,331855.1,670
5933625,331858.5,670
5933603.3,331862.5,670
5933582.7,331869.5,670
5933561.2,331875.5,670
5933550,331879.9,670
5933539.9,331883.2,670
5933524.5,331892,670
5933513.3,331900.4,670
5933496.4,331916.8,670
5933487.3,331928.5,670
5933480.1,331943.4,670
5933469.4,331965.6,670
5933459.5,332006.9,670
5933452.6,332041.4,670
5933448.9,332071.3,670
5933446.1,332096.1,670
5933440.4,332122.7,670
5933429.7,332175.3,670.3
5933423.5,332237.7,671.6
5933423.3,332242.6,671.8
5933419.2,332276.2,672
5933419,332305.9,672.9
5933421.4,332346.4,673.9
5933419.7,332393.8,674.3
5933417.9,332445.1,675
5933417.2,332491.4,675.7
5933417.7,332532,676
5933423.7,332554,676
5933429.7,332577.1,676
5933434.8,332600.2,676
5933440.4,332621,676
5933455.5,332649.1,676
5933465.9,332677.2,676
5933474.3,332704.2,676
5933477.8,332734.8,675.7
5933480.5,332741.3,675.6
5933485.1,332766.1,675.7
5933485.9,332771.1,675.8
5933487.9,332788.5,676
5933491.3,332804.7,676
5933498,332823.2,675.9
5933505.5,332841.2,675.7
5933511.6,332852,675.7
5933529.6,332870.7,675.6
5933531.5,332872.9,675.5
5933564.5,332889.5,675
5933606.3,332901.1,674.6
5933628.5,332903.4,674.2
5933659.2,332912.7,674
5933701.7,332922.3,673.1
5933748.2,332930.3,672.8
5933793.4,332936,672
5933798.7,332936.5,672
5933844.2,332937,671.2
5933873.3,332931.1,670.6
5933878.7,332927.5,670.4
5933892.2,332922.6,670
5933912.9,332911.1,669.6
5933936.5,332903.6,668.6
5933947,332896.1,668.6
5933956.3,332889.5,668.7
5933977.2,332873,667.1
5933988.9,332861.1,666.7
5934007,332849.1,665.3
5934012.1,332836.6,665.3
5934016.4,332796.1,667.5
5934029.8,332763.1,668.2
5934054.4,332728.8,668
5934067,332708,668
5934083.5,332653.9,669.1
5934115.7,332594.6,669.3
5934116.8,332542.1,669.8
5934144.5,332509.9,668
5934148.8,332502.6,667.8
5934173.2,332474.6,666
5934186.3,332433.4,665.9
5934198.4,332400.9,666.3
5934217.7,332362.8,666.3
5934235.4,332323.2,666.5
5934243.6,332299,666.6
5934253.3,332267,666.8
5934256.6,332231.9,667.2
5934262.3,332212.3,667.7
5934271,332187.8,666.7
5934282.7,332164.9,665.9
5934286.4,332151.6,665.6
5934295.7,332127.3,665
5934299.2,332113.3,664.8
5934306.9,332093.1,664.3
5934313.7,332074.9,663.8
5934322.7,332058.8,663.1
5934325.9,332043.5,662.7
5934325.2,332025.4,662.2
5934326.4,332018.8,662
5934329.8,332011.7,661.6
5934321.2,331994.6,662
5934320.1,331981.8,661.3
5934306.7,331979.5,662.3
5934291.8,331973.3,663
5934268.5,331970.1,664.2
5934239.7,331971.6,665.5
5934205.5,331966.8,666.9
5934165.6,331965.9,667.9
5934130.1,331962.5,668.1
5934081.3,331952,668.2
5934037.8,331942,668.4
5934007.6,331936.1,668.6
5933971.4,331928.8,669
5933934.5,331925.4,668.9
5933902.7,331924.8,669.6
5933876.1,331925,669.9
5933833.4,331926.8,670
5933782.3,331923.1,670
5933732.9,331926.2,670
5933703.9,331921.7,670
5933680.8,331922.4,670
5933662.8,331924.5,670
5933643,331929.1,670
5933619.1,331937.9,670
5933596.2,331948.7,670
5933580.9,331959.3,670
5933563.5,331975.7,670
5933537.7,332002.7,670
5933513.2,332038.6,670
5933492,332080.5,670
5933481.9,332112.6,670
5933475.5,332139.2,670
5933464,332201.2,670.9
5933461.3,332248.9,671.4
5933459.5,332297.6,672.4
5933459.3,332302.6,672.6
5933458.3,332331.4,672.9
5933457.7,332348.2,673.5
5933456,332367.5,674
5933455.4,332401,674.4
5933454.2,332435.4,675
5933457.3,332469.1,675
5933470.2,332514.4,676
5933471.1,332517.4,676
5933483.6,332557.3,676
5933494.2,332589.2,676
5933500.8,332619.3,676
5933512.3,332656.8,676
5933513.3,332657.9,676
5933521,332680.7,675.9
5933528.3,332701.3,675.1
5933531.5,332710.3,674.9
5933533.4,332722,675
5933541,332734.5,675
5933551.7,332754.6,675
5933562.5,332770.8,675
5933580.3,332787.6,675
5933585.3,332793.1,675
5933603.3,332808,674.5
5933631.6,332824.8,674
5933666.8,332837.8,674
5933699.7,332846.8,673.9
5933749.1,332856.8,673
5933803.1,332864.2,673
5933853.8,332869,672.1
5933871.7,332864.4,671.9
5933883.6,332855.3,671.9
5933895.6,332833.9,672
5933899.4,332831.3,671.9
5933913.1,332820,671.7
5933929.1,332811.4,671.4
5933935.4,332799.9,671.2
5933935.8,332789.5,671.3
5933947,332780.7,671.3
5933964.7,332777.7,670.8
5933972,332766.7,670.6
5933979.2,332761.4,670.4
5933986.2,332743.6,670.7
5934010,332714.1,670.9
5934021.3,332684.1,671.4
5934035.3,332666.7,671
5934043.2,332637.5,671.4
5934046.4,332614.8,671.6
5934073.8,332551,671.5
5934099,332507.6,671.4
5934109.9,332468.9,671.1
5934109.9,332466.7,671.1
5934111.1,332462.4,671.1
5934117.7,332423.5,670.8
5934133.1,332384.7,671
